title,price,location,society,bedrooms,bathrooms,size,rating,url,contact_info,description,listing_date,source_file
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE,PKR 2.25 Crore,"Wapda City - Block L, Wapda City",Wapda City,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_l_5_marla_brand_new_house_available_for_sale-53020835-5076-1.html,"Phone Available, WhatsApp Available, Email Available","A Prestigious Place To Live in,
 Pr",Added: 4 hours ago,house-14.html
Prime Location In Samundari Road House For Sale Sized 5 Marla,PKR 1.58 Crore,"Samundari Road, Faisalabad",Faisalabad,3,3,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_samundari_road_prime_location_in_samundari_road_house_for_sale_sized_5_marla-53103690-1080-1.html,"Phone Available, WhatsApp Available, Email Available",Grab the opportunity to own your ow,Added: 14 hours ago,house-140.html
10 Marla Brand New House on 5 Years Installments Plan,PKR 3.75 Crore,"Citi Housing Samundri Road, Citi Housing",Citi Housing,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_10_marla_brand_new_house_on_5_years_installments_plan-52809174-11230-1.html,"Phone Available, WhatsApp Available, Email Available","10 Marla, Brand new House for Sale",Added: 23 hours ago,house-141.html
5 Marla Brand New Double Storey Designer Home For Sale In Eden Orchard,PKR 2.15 Crore,"Eden Orchard Block X, Eden Orchard",Eden Orchard,3,4,5 Marla,N/A,https://www.zameen.com/Property/eden_orchard_eden_orchard_block_x_5_marla_brand_new_double_storey_designer_home_for_sale_in_eden_orchard-52946257-14657-1.html,"Phone Available, WhatsApp Available, Email Available","5 Marla Double Storey Brand New, Ea",Added: 2 days ago,house-142.html
### **Brand New 10 Marla House for Sale Citi Housing Faisalabad**,PKR 3.25 Crore,"Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road",Citi Housing Sargodha Road,5,6,0 Marla,N/A,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_b_brand_new_10_marla_house_for_sale_citi_housing_faisalabad-53150952-14610-1.html,"Phone Available, WhatsApp Available, Email Available",### **Brand New 10 Marla House for,Added: 37 minutes ago,house-143.html
2.4 Marla 2 Storey House For Sale In Gulberg Valley Lower Canal Road Faisalabad,PKR 80 Lakh,"Gulberg Valley, Faisalabad",Faisalabad,3,4,2.4 Marla,N/A,https://www.zameen.com/Property/faisalabad_gulberg_valley_2_4_marla_2_storey_house_for_sale_in_gulberg_valley_lower_canal_road_faisalabad-53003079-10823-1.html,"Phone Available, WhatsApp Available, Email Available",2.4 Marla 2 story House for sale in,Added: 20 hours ago,house-144.html
4 Marla 2 story Brand New House for sale in Sitara Gold city C block extension Satyana Road Faisalabad,PKR 1.4 Crore,"Sitara Gold City, Satiana Road",Satiana Road,4,4,4 Marla,N/A,https://www.zameen.com/Property/satiana_road_sitara_gold_city_4_marla_2_story_brand_new_house_for_sale_in_sitara_gold_city_c_block_extension_satyana_road_faisalabad-53072178-10822-1.html,"Phone Available, WhatsApp Available, Email Available",4 Marla 2 story Brand New House for,Added: 21 hours ago,house-145.html
5 Marla 2 Story House For Sale In Punjab Housing Society Satyana Road Faisalabad,PKR 1.55 Crore,"Satiana Road, Faisalabad",Faisalabad,4,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_satiana_road_5_marla_2_story_house_for_sale_in_punjab_housing_society_satyana_road_faisalabad-53072203-534-1.html,"Phone Available, WhatsApp Available, Email Available",Just the fact that you will own a p,Added: 21 hours ago,house-146.html
5 Marla House For Sale In Sitara Gold City Satyana Road Faisalabad,PKR 1.85 Crore,"Sitara Gold City, Satiana Road",Satiana Road,4,4,5 Marla,N/A,https://www.zameen.com/Property/satiana_road_sitara_gold_city_5_marla_house_for_sale_in_sitara_gold_city_satyana_road_faisalabad-53072240-10822-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla house for sale in Sitara Go,Added: 21 hours ago,house-147.html
ready to move,PKR 2.3 Crore,"Eden Garden - Nawab Block, Eden Gardens",Eden Gardens,4,5,5 Marla,N/A,https://www.zameen.com/Property/eden_gardens_eden_garden_-_nawab_block_ready_to_move-53137997-11198-1.html,"Phone Available, Email Available","Your wait is over! This stunning, n",Added: 2 days ago,house-148.html
2.5marla for Sale kakishan colony 2,PKR 65 Lakh,"Jaranwala Road, Faisalabad",Faisalabad,3,3,2.5 Marla,N/A,https://www.zameen.com/Property/faisalabad_jaranwala_road_2_5marla_for_sale_kakishan_colony_2-53140728-9229-1.html,"Phone Available, WhatsApp Available, Email Available","3bed 
2katchin 
care crage 
Faisaba",Added: 2 days ago,house-149.html
5 Marla Brand New Double Storey House Eden Orchard Sargodha Road Ideal Location,PKR 2.1 Crore,"Eden Orchard, Faisalabad",Faisalabad,3,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_orchard_5_marla_brand_new_double_storey_house_eden_orchard_sargodha_road_ideal_location-52559546-11162-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla new brand double story hous,Added: 18 hours ago,house-15.html
"Luxury Room Fully Furnished For Sale In Kohinoor City, Faisalabad",PKR 60 Lakh,"Kohinoor City, Faisalabad",Faisalabad,N/A,N/A,2.5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_kohinoor_city_luxury_room_fully_furnished_for_sale_in_kohinoor_city_faisalabad-53093531-1360-1.html,"Phone Available, WhatsApp Available, Email Available",A fully furnished luxury room is av,Added: 2 days ago,house-150.html
Get In Touch Now To Buy A 5 Marla House In Faisalabad,PKR 1.65 Crore,"Citi Housing Sargodha Road - Block A, Citi Housing Sargodha Road",Citi Housing Sargodha Road,N/A,N/A,5 Marla,Titanium,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_a_get_in_touch_now_to_buy_a_5_marla_house_in_faisalabad-52688000-14609-1.html,"Phone Available, WhatsApp Available, Email Available",Boasting the ideal location of Citi,Added: 1 week ago,house-151.html
10 Marla Ultra Modern Double Heightened House Available For Sale,PKR 5.69 Crore,"Abdullah Gardens, East Canal Road",East Canal Road,5,6,10 Marla,Titanium,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_10_marla_ultra_modern_double_heightened_house_available_for_sale-53056109-4890-1.html,"Phone Available, WhatsApp Available, Email Available",Abdullah Gardens is known for beaut,Added: 1 week ago,house-152.html
5 Marla Beautiful Very Prime Location House In Abdullah Garden,PKR 3.15 Crore,"Abdullah Gardens, East Canal Road",East Canal Road,3,4,5 Marla,Titanium,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_5_marla_beautiful_very_prime_location_house_in_abdullah_garden-52969888-4890-1.html,"Phone Available, WhatsApp Available, Email Available","brand new house , slightly negotiab",Added: 1 week ago,house-153.html
8 Marla Very Beautiful Brand New House Available For Sale,PKR 3.98 Crore,"Eden Valley, Faisalabad",Faisalabad,5,6,8 Marla,Titanium,https://www.zameen.com/Property/faisalabad_eden_valley_8_marla_very_beautiful_brand_new_house_available_for_sale-52858553-8917-1.html,"Phone Available, WhatsApp Available, Email Available",The best option could be to make a,Added: 1 week ago,house-154.html
5 Marla Lavish House Available For Sale In Four Season Road Faisalabad,PKR 2.4 Crore,"Samundari Road, Faisalabad",Faisalabad,4,5,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_5_marla_lavish_house_available_for_sale_in_four_season_road_faisalabad-53097387-1080-1.html,"Phone Available, WhatsApp Available, Email Available","Sitara Gold City"" Fish Form Satiana",Added: 1 week ago,house-155.html
5 Marla Brand New Lavish House Available For Sale Main Samundari Road,PKR 1.5 Crore,"Samundari Road, Faisalabad",Faisalabad,4,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_samundari_road_5_marla_brand_new_lavish_house_available_for_sale_main_samundari_road-53097450-1080-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla House For Sale Different So,Added: 1 week ago,house-156.html
5 Marla Brand New Lavish House Available For Sale In Sitara Gold Satyana Road Faisalabad,PKR 2.5 Crore,"Sitara Gold City, Satiana Road",Satiana Road,4,5,5 Marla,Titanium,https://www.zameen.com/Property/satiana_road_sitara_gold_city_5_marla_brand_new_lavish_house_available_for_sale_in_sitara_gold_satyana_road_faisalabad-53097459-10822-1.html,"Phone Available, WhatsApp Available, Email Available","""Sitara Gold City"" Fish Form Satian",Added: 1 week ago,house-157.html
Avail Yourself A Great 5 Marla House In Citi Housing Samundri Road - Block D,PKR 1.5 Crore,"Citi Housing Samundri Road - Block D, Citi Housing Samundri Road",Citi Housing Samundri Road,N/A,N/A,5 Marla,Titanium,https://www.zameen.com/Property/citi_housing_samundri_road_citi_housing_samundri_road_-_block_d_avail_yourself_a_great_5_marla_house_in_citi_housing_samundri_road_-_block_d-53012862-14596-1.html,"Phone Available, WhatsApp Available, Email Available",The growing property demand in Fais,Added: 2 weeks ago,house-158.html
Book A Facing Park 5 Marla House In Citi Housing Samundri Road - Block D,PKR 1.7 Crore,"Citi Housing Samundri Road - Block D, Citi Housing Samundri Road",Citi Housing Samundri Road,N/A,N/A,5 Marla,Titanium,https://www.zameen.com/Property/citi_housing_samundri_road_citi_housing_samundri_road_-_block_d_book_a_facing_park_5_marla_house_in_citi_housing_samundri_road_-_block_d-53012861-14596-1.html,"Phone Available, WhatsApp Available, Email Available",Your search for 5 Marla property is,Added: 2 weeks ago,house-159.html
5 Marla Brand New House on 5 Years Installments Plan,PKR 2.25 Crore,"Wapda City, Faisalabad",Faisalabad,3,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_wapda_city_5_marla_brand_new_house_on_5_years_installments_plan-52790539-501-1.html,"Phone Available, WhatsApp Available, Email Available","5 Marla, Brand new House for Sale i",Added: 23 hours ago,house-16.html
5 Marla Brand New House Eden Valley,PKR 2.5 Crore,"Eden Valley, Faisalabad",Faisalabad,3,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_brand_new_house_eden_valley-52923908-8917-1.html,"Phone Available, WhatsApp Available, Email Available","Eden valley 5 marla House 
 3 bed A",Added: 2 weeks ago,house-160.html
5 Marla Branded House Executive,PKR 2.15 Crore,"Eden Executive, Eden Gardens",Eden Gardens,3,4,5 Marla,Titanium,https://www.zameen.com/Property/eden_gardens_eden_executive_5_marla_branded_house_executive-52924038-10765-1.html,"Phone Available, WhatsApp Available, Email Available","5 Marla Brand new House 
 4 bed Att",Added: 2 weeks ago,house-161.html
7 Marla House Eden Valley,PKR 3.85 Crore,"Eden Valley, Faisalabad",Faisalabad,4,5,7 Marla,Titanium,https://www.zameen.com/Property/faisalabad_eden_valley_7_marla_house_eden_valley-52925119-8917-1.html,"Phone Available, WhatsApp Available, Email Available","brand new House Eden valley 
for vi",Added: 2 weeks ago,house-162.html
9 MARLA BIG OFFER BRAND NEW HOUSE FOR SALE ZEE GARDEN MAIN SHEIKHUPURA Road Road,PKR 2.95 Crore,"Zee Garden, Canal Expressway",Canal Expressway,4,5,9 Marla,N/A,https://www.zameen.com/Property/canal_expressway_zee_garden_9_marla_big_offer_brand_new_house_for_sale_zee_garden_main_sheikhupura_road_road-52905382-10732-1.html,"Phone Available, WhatsApp Available, Email Available",9 Marla House For Sale Hot Location,Added: 2 days ago,house-163.html
10 MARLA BRAND NEW LUXURY HOUSE FOR SALE,PKR 3.95 Crore,"Wapda City - Block M, Wapda City",Wapda City,5,7,10 Marla,N/A,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_m_10_marla_brand_new_luxury_house_for_sale-53101684-5077-1.html,"Phone Available, WhatsApp Available, Email Available","A Prestigious Place To Live in,
 Pr",Added: 4 hours ago,house-164.html
"7 Marla House For Sale Prime Location In Peoples Colony No. 1 (D-Ground, Samosa Chowk), Faisalabad",PKR 5 Crore,"D Ground, Faisalabad",Faisalabad,5,6,7 Marla,N/A,https://www.zameen.com/Property/faisalabad_d_ground_7_marla_house_for_sale_prime_location_in_peoples_colony_no_1_d-ground_samosa_chowk_faisalabad-52864004-537-1.html,"Phone Available, WhatsApp Available, Email Available",7 Marla House for Sale Prime Locati,Added: 1 day ago,house-165.html
"7 Marla House for Sale Prime Location in Peoples Colony No. 1 (D-Ground, Samosa Chowk), Faisalabad",PKR 5 Crore,"Peoples Colony No 1, Faisalabad",Faisalabad,5,5,7 Marla,N/A,https://www.zameen.com/Property/faisalabad_peoples_colony_no_1_7_marla_house_for_sale_prime_location_in_peoples_colony_no_1_d-ground_samosa_chowk_faisalabad-52864009-535-1.html,"Phone Available, WhatsApp Available, Email Available",7 Marla House for Sale Prime Locati,Added: 1 day ago,house-166.html
Brand New House Available For Sale,PKR 4 Crore,"Model City 1, Canal Road",Canal Road,6,6,8 Marla,N/A,https://www.zameen.com/Property/canal_road_model_city_1_brand_new_house_available_for_sale-53029212-8590-1.html,"Phone Available, WhatsApp Available, Email Available",There are reasonable options for fu,Added: 3 days ago,house-167.html
Modern Fully Furnished Room Available For Sale At Jaranwala Road,PKR 30 Lakh,"Jaranwala Road, Faisalabad",Faisalabad,N/A,N/A,1.4 Marla,Titanium,https://www.zameen.com/Property/faisalabad_jaranwala_road_modern_fully_furnished_room_available_for_sale_at_jaranwala_road-53093582-9229-1.html,"Phone Available, WhatsApp Available, Email Available",This spacious room for sale is avai,Added: 2 days ago,house-168.html
Fully Furnished Room Available For Sale At Kohinoor city,PKR 35 Lakh,"Kohinoor City, Faisalabad",Faisalabad,N/A,N/A,1.4 Marla,Titanium,https://www.zameen.com/Property/faisalabad_kohinoor_city_fully_furnished_room_available_for_sale_at_kohinoor_city-53093598-1360-1.html,"Phone Available, WhatsApp Available, Email Available",Room for sale is available on Jaran,Added: 2 days ago,house-169.html
5 Marla Brand New House on 5 Years Installments Plan,PKR 1.85 Crore,"Citi Housing Sargodha Road, Citi Housing",Citi Housing,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_5_marla_brand_new_house_on_5_years_installments_plan-52809030-11229-1.html,"Phone Available, WhatsApp Available, Email Available","5 Marla, Brand new House for Sale i",Added: 23 hours ago,house-17.html
Vip Furnished Rooms Available For Sale In Kohinoor City,PKR 40 Lakh,"Jaranwala Road, Faisalabad",Faisalabad,N/A,N/A,1.4 Marla,Titanium,https://www.zameen.com/Property/faisalabad_jaranwala_road_vip_furnished_rooms_available_for_sale_in_kohinoor_city-53093621-9229-1.html,"Phone Available, WhatsApp Available, Email Available",Vip Furnished Rooms Available For S,Added: 2 days ago,house-170.html
5marla Beautiful Model House Edan Valley,PKR 1.8 Crore,"Eden Valley, Faisalabad",Faisalabad,3,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_eden_valley_5marla_beautiful_model_house_edan_valley-52896539-8917-1.html,"Phone Available, WhatsApp Available, Email Available","fresh house, model house, best",Added: 13 hours ago,house-171.html
4 Marla Old Constructed House For Sale in Garden Colony.,PKR 1 Crore,"Garden Colony, Faisalabad",Faisalabad,2,3,4 Marla,N/A,https://www.zameen.com/Property/faisalabad_garden_colony_4_marla_old_constructed_house_for_sale_in_garden_colony-53145519-538-1.html,"Phone Available, WhatsApp Available, Email Available",4 Marla Old House For Sale In Garde,Added: 1 day ago,house-172.html
10 MARLA BRAND NEW LUXURY HOUSE FOR SALE,PKR 4 Crore,"Wapda City - Block M, Wapda City",Wapda City,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_m_10_marla_brand_new_luxury_house_for_sale-52876917-5077-1.html,"Phone Available, WhatsApp Available, Email Available","A Prestigious Place To Live in,
 Pr",Added: 4 hours ago,house-173.html
4 Marla 2 Story Brand New House For Sale In  Prime City  Satyana Road Faisalabad,PKR 1.48 Crore,"Satiana Road, Faisalabad",Faisalabad,4,4,4 Marla,N/A,https://www.zameen.com/Property/faisalabad_satiana_road_4_marla_2_story_brand_new_house_for_sale_in_prime_city_satyana_road_faisalabad-52949767-534-1.html,"Phone Available, WhatsApp Available, Email Available","According to our analysis, price of",Added: 20 hours ago,house-174.html
2.7 Marla 2 story House for sale in New garden town Satyana Road Faisalabad,PKR 78 Lakh,"Satiana Road, Faisalabad",Faisalabad,4,4,2.7 Marla,N/A,https://www.zameen.com/Property/faisalabad_satiana_road_2_7_marla_2_story_house_for_sale_in_new_garden_town_satyana_road_faisalabad-53041466-534-1.html,"Phone Available, WhatsApp Available, Email Available",2.7 Marla 2 story House for sale in,Added: 21 hours ago,house-175.html
Model City 12 Marla House,PKR 5.5 Crore,"Eden Valley, Faisalabad",Faisalabad,4,5,12 Marla,Titanium,https://www.zameen.com/Property/faisalabad_eden_valley_model_city_12_marla_house-53012405-8917-1.html,"Phone Available, WhatsApp Available, Email Available","12 Marla House 
 Double Story House",Added: 2 weeks ago,house-176.html
